20	0	0
20.1	0	0
20.2028514551	0	0
20.3114871285	0	0
20.4290047177	0	0
20.5587551839	0	0
20.7044383035	0	0
20.8702081654	0	0
21.0607916228	0	0
21.2816230775	0	0
21.5389994393	0	0
21.8402596797	0	0
22.1939940995	0	0
22.6102892768	0	0
23.1010156819	0	0
23.6801661582	0	0
24.3642549217	0	0
25.1727884565	0	0
26.1288217339	0	0
27.2596156137	0	0
28.5974141763	0	0
30.1803641476	0	0
32.053602636	0	0
34.2705441965	0	0
36.8944039235	0	0
40	0	0
40	2.1342938004	0
40	3.9655735991	0
40	5.5369698244	0
40	6.8854921088	0
40	8.0429009425	0
40	9.0364556982	0
40	9.8895566464	0
40	10.6222960794	0
40	11.251931527	0
40	11.7932922069	0
40	12.2591282832	0
40	12.6604111593	0
40	13.0065918773	0
40	13.3058237095	0
40	13.5651541845	0
40	13.7906910717	0
40	13.9877462314	0
40	14.1609607204	0
40	14.3144140983	0
40	14.4517205096	0
40	14.5761138045	0
40	14.6905237024	0
40	14.7976447931	0
40	14.9	0
40	15	0
40	15.1	0
40	15.2023552069	0
40	15.3094762976	0
40	15.4238861955	0
40	15.5482794904	0
40	15.6855859017	0
40	15.8390392796	0
40	16.0122537686	0
40	16.2093089283	0
40	16.4348458155	0
40	16.6941762905	0
40	16.9934081227	0
40	17.3395888407	0
40	17.7408717168	0
40	18.2067077931	0
40	18.748068473	0
40	19.3777039206	0
40	20.1104433536	0
40	20.9635443018	0
40	21.9570990575	0
40	23.1145078912	0
40	24.4630301756	0
40	26.0344264009	0
40	27.8657061996	0
40	30	0
36.8944039235	30	0
34.2705441965	30	0
32.053602636	30	0
30.1803641476	30	0
28.5974141763	30	0
27.2596156137	30	0
26.1288217339	30	0
25.1727884565	30	0
24.3642549217	30	0
23.6801661582	30	0
23.1010156819	30	0
22.6102892768	30	0
22.1939940995	30	0
21.8402596797	30	0
21.5389994393	30	0
21.2816230775	30	0
21.0607916228	30	0
20.8702081654	30	0
20.7044383035	30	0
20.5587551839	30	0
20.4290047177	30	0
20.3114871285	30	0
20.2028514551	30	0
20.1	30	0
20	30	0
19.9	30	0
19.7971485449	30	0
19.6885128715	30	0
19.5709952823	30	0
19.4412448161	30	0
19.2955616965	30	0
19.1297918346	30	0
18.9392083772	30	0
18.7183769225	30	0
18.4610005607	30	0
18.1597403203	30	0
17.8060059005	30	0
17.3897107232	30	0
16.8989843181	30	0
16.3198338418	30	0
15.6357450783	30	0
14.8272115435	30	0
13.8711782661	30	0
12.7403843863	30	0
11.4025858237	30	0
9.8196358524	30	0
7.946397364	30	0
5.7294558035	30	0
3.1055960765	30	0
0	30	0
0	27.8657061996	0
0	26.0344264009	0
0	24.4630301756	0
0	23.1145078912	0
0	21.9570990575	0
0	20.9635443018	0
0	20.1104433536	0
0	19.3777039206	0
0	18.748068473	0
0	18.2067077931	0
0	17.7408717168	0
0	17.3395888407	0
0	16.9934081227	0
0	16.6941762905	0
0	16.4348458155	0
0	16.2093089283	0
0	16.0122537686	0
0	15.8390392796	0
0	15.6855859017	0
0	15.5482794904	0
0	15.4238861955	0
0	15.3094762976	0
0	15.2023552069	0
0	15.1	0
0	15	0
0	14.9	0
0	14.7976447931	0
0	14.6905237024	0
0	14.5761138045	0
0	14.4517205096	0
0	14.3144140983	0
0	14.1609607204	0
0	13.9877462314	0
0	13.7906910717	0
0	13.5651541845	0
0	13.3058237095	0
0	13.0065918773	0
0	12.6604111593	0
0	12.2591282832	0
0	11.7932922069	0
0	11.251931527	0
0	10.6222960794	0
0	9.8895566464	0
0	9.0364556982	0
0	8.0429009425	0
0	6.8854921088	0
0	5.5369698244	0
0	3.9655735991	0
0	2.1342938004	0
0	0	0
3.1055960765	0	0
5.7294558035	0	0
7.946397364	0	0
9.8196358524	0	0
11.4025858237	0	0
12.7403843863	0	0
13.8711782661	0	0
14.8272115435	0	0
15.6357450783	0	0
16.3198338418	0	0
16.8989843181	0	0
17.3897107232	0	0
17.8060059005	0	0
18.1597403203	0	0
18.4610005607	0	0
18.7183769225	0	0
18.9392083772	0	0
19.1297918346	0	0
19.2955616965	0	0
